WKT,ID,evC1997,Dns1997,NN_I1997,dn_1997,NN_1997,SCDI1997,evC1998,Dns1998,NN_I1998,dn_1998,NN_1998,SCDI1998,evC1999,Dns1999,NN_I1999,dn_1999,NN_1999,SCDI1999,evC2000,Dns2000,NN_I2000,dn_2000,NN_2000,SCDI2000,evC2001,Dns2001,NN_I2001,dn_2001,NN_2001,SCDI2001,evC2002,Dns2002,NN_I2002,dn_2002,NN_2002,SCDI2002,evC2003,Dns2003,NN_I2003,dn_2003,NN_2003,SCDI2003,evC2004,Dns2004,NN_I2004,dn_2004,NN_2004,SCDI2004,evC2005,Dns2005,NN_I2005,dn_2005,NN_2005,SCDI2005,evC2006,Dns2006,NN_I2006,dn_2006,NN_2006,SCDI2006,evC2007,Dns2007,NN_I2007,dn_2007,NN_2007,SCDI2007,evC2008,Dns2008,NN_I2008,dn_2008,NN_2008,SCDI2008,evC2009,Dns2009,NN_I2009,dn_2009,NN_2009,SCDI2009,evC2010,Dns2010,NN_I2010,dn_2010,NN_2010,SCDI2010,evC2011,Dns2011,NN_I2011,dn_2011,NN_2011,SCDI2011,evC2012,Dns2012,NN_I2012,dn_2012,NN_2012,SCDI2012,evC2013,Dns2013,NN_I2013,dn_2013,NN_2013,SCDI2013,evC2014,Dns2014,NN_I2014,dn_2014,NN_2014,SCDI2014,evC2015,Dns2015,NN_I2015,dn_2015,NN_2015,SCDI2015,evC2016,Dns2016,NN_I2016,dn_2016,NN_2016,SCDI2016,evC2017,Dns2017,NN_I2017,dn_2017,NN_2017,SCDI2017,evC2018,Dns2018,NN_I2018,dn_2018,NN_2018,SCDI2018,evC2019,Dns2019,NN_I2019,dn_2019,NN_2019,SCDI2019,evC2020,Dns2020,NN_I2020,dn_2020,NN_2020,SCDI2020,evC2021,Dns2021,NN_I2021,dn_2021,NN_2021,SCDI2021,evC2022,Dns2022,NN_I2022,dn_2022,NN_2022,SCDI2022,evC2023,Dns2023,NN_I2023,dn_2023,NN_2023,SCDI2023,countries
"MULTIPOLYGON (((13.3083332098826 7.89999997585894,13.3083332102604 8.31666664120443,13.7249998751051 8.31666664114096,13.724999875466 7.89999997565507,13.3083332098826 7.89999997585894)))","637","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Cameroon
"MULTIPOLYGON (((13.724999875466 7.89999997565507,13.7249998751051 8.31666664114096,14.1416665398935 8.3166666413615,14.1416665401181 7.8999999761438,13.724999875466 7.89999997565507)))","638","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Cameroon
"MULTIPOLYGON (((14.1416665401181 7.8999999761438,14.1416665398935 8.3166666413615,14.5583332051217 8.31666664098672,14.5583332052931 7.89999997644278,14.1416665401181 7.8999999761438)))","639","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Cameroon
"MULTIPOLYGON (((14.5583332052931 7.89999997644278,14.5583332051217 8.31666664098672,14.9749998703344 8.3166666410549,14.9749998695621 7.89999997567956,14.5583332052931 7.89999997644278)))","640","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Cameroon
"MULTIPOLYGON (((14.9749998695621 7.89999997567956,14.9749998703344 8.3166666410549,15.3916665350673 8.31666664068858,15.3916665353548 7.89999997583446,14.9749998695621 7.89999997567956)))","641","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"3",0.001590564421088,0.704437495002847,L,C,CL,"1",,,,,NANA,Chad Cameroon
"MULTIPOLYGON (((15.3916665353548 7.89999997583446,15.3916665350673 8.31666664068858,15.8083331998256 8.31666664091383,15.8083332002808 7.8999999760341,15.3916665353548 7.89999997583446)))","642","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"2",0.001060376282426,0.000000000000000,L,C,CL,Chad Cameroon
"MULTIPOLYGON (((15.8083332002808 7.8999999760341,15.8083331998256 8.31666664091383,16.2249998651059 8.31666664084141,16.2249998648381 7.8999999763439,15.8083332002808 7.8999999760341)))","643","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((16.2249998648381 7.8999999763439,16.2249998651059 8.31666664084141,16.6416665304485 8.31666664054046,16.6416665295207 7.8999999758726,16.2249998648381 7.8999999763439)))","644","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((16.6416665295207 7.8999999758726,16.6416665304485 8.31666664054046,17.0583331953968 8.31666664103186,17.0583331948307 7.89999997563766,16.6416665295207 7.8999999758726)))","645","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((17.0583331948307 7.89999997563766,17.0583331953968 8.31666664103186,17.474999860448 8.31666664141793,17.4749998603046 7.89999997570357,17.0583331948307 7.89999997563766)))","646","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"2",0.001060376279606,0.000000000000000,L,C,CL,"0",,,,,NANA,Chad
"MULTIPOLYGON (((17.4749998603046 7.89999997570357,17.474999860448 8.31666664141793,17.891666525139 8.31666664080097,17.8916665254789 7.89999997612732,17.4749998603046 7.89999997570357)))","647","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((17.8916665254789 7.89999997612732,17.891666525139 8.31666664080097,18.308333189977 8.31666664114659,18.3083331898872 7.8999999760082,17.8916665254789 7.89999997612732)))","648","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((18.3083331898872 7.8999999760082,18.308333189977 8.31666664114659,18.724999855457 8.31666664059124,18.7249998549916 7.89999997635003,18.3083331898872 7.8999999760082)))","649","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"2",0.001060376281731,0.000000000000000,L,C,CL,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((18.7249998549916 7.89999997635003,18.724999855457 8.31666664059124,19.1416665201634 8.31666664110051,19.1416665203259 7.89999997624362,18.7249998549916 7.89999997635003)))","650","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Chad
"MULTIPOLYGON (((-13.3583333499565 8.31666664143392,-13.3583333495731 8.73333330557323,-12.9416666851582 8.73333330570707,-12.9416666849792 8.31666664120585,-13.3583333499565 8.31666664143392)))","651","73",0.038646921061872,0.075792157743451,H,C,CH,"44",0.023294034612635,0.396196115328969,H,C,CH,"58",0.030705772898473,0.331177306591894,H,C,CH,"5",0.002647049387799,0.870662341218698,H,C,CH,"0",,,,,NANA,"1",,,,,NANA,"1",,,,,NANA,"3",0.001588229632680,0.000000000000000,L,C,CL,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"5",0.002647049387799,0.353282205003702,H,C,CH,"8",0.004235279020479,0.000000000000000,H,C,CH,"1",,,,,NANA,"4",0.002117639510240,0.000000000000000,H,C,CH,"2",0.001058819755120,0.000000000000000,L,C,CL,"3",0.001588229632680,0.000000000000000,L,C,CL,"2",0.001058819755120,0.000000000000000,L,C,CL,"2",0.001058819755120,0.000000000000000,L,C,CL,"0",,,,,NANA,"5",0.002647049387799,0.466429525884241,H,C,CH,"17",0.008999967918518,0.000000000000000,H,C,CH,"13",0.006882328408278,0.418512826373689,H,C,CH,"3",0.001588229632680,0.000000000000000,L,C,CL,"2",0.001058819755120,0.000000000000000,L,C,CL,"2",0.001058819755120,0.000000000000000,L,C,CL,"13",0.006882328408278,0.045561502516042,H,C,CH,Sierra Leone
"MULTIPOLYGON (((-12.9416666849792 8.31666664120585,-12.9416666851582 8.73333330570707,-12.5250000203944 8.7333333055488,-12.5250000203234 8.31666664108452,-12.9416666849792 8.31666664120585)))","652","1",,,,,NANA,"42",0.022235214848094,0.536366189920149,H,C,CH,"49",0.025941083989443,0.503796823488636,H,C,CH,"49",0.025941083989443,0.241153240761358,H,C,CH,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,Sierra Leone
"MULTIPOLYGON (((-12.5250000203234 8.31666664108452,-12.5250000203944 8.7333333055488,-12.1083333547586 8.73333330632558,-12.108333354525 8.31666664132388,-12.5250000203234 8.31666664108452)))","653","15",0.007941148136063,0.116352677702517,H,C,CH,"38",0.020117575278026,0.429440361040722,H,C,CH,"23",0.012176427141963,0.256653124343626,H,C,CH,"11",0.005823508633113,0.304622278477597,H,C,CH,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Sierra Leone
"MULTIPOLYGON (((-12.108333354525 8.31666664132388,-12.1083333547586 8.73333330632558,-11.6916666896996 8.73333330642608,-11.6916666899803 8.31666664128532,-12.108333354525 8.31666664132388)))","654","9",0.004764688888234,0.000000000000000,H,C,CH,"20",0.010588197529409,0.762453358936623,H,C,CH,"30",0.015882296294113,0.003226678702258,H,C,CH,"12",0.006352918517645,0.169048559075408,H,C,CH,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,Sierra Leone
"MULTIPOLYGON (((-11.6916666899803 8.31666664128532,-11.6916666896996 8.73333330642608,-11.2750000247111 8.73333330611518,-11.2750000252252 8.31666664121713,-11.6916666899803 8.31666664128532)))","655","4",0.002117639505790,0.649313135610241,H,C,CH,"20",0.010588197528948,0.167783743634359,H,C,CH,"3",0.001588229629342,2.234463497438670,L,D,DL,"2",0.001058819752895,1.852458606627454,L,D,DL,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Sierra Leone
"MULTIPOLYGON (((-11.2750000252252 8.31666664121713,-11.2750000247111 8.73333330611518,-10.8583333602473 8.7333333056695,-10.8583333597567 8.31666664138031,-11.2750000252252 8.31666664121713)))","656","21",0.011117607414245,0.260762787634015,H,C,CH,"105",0.055588037071225,0.127729791300417,H,C,CH,"41",0.021705804951621,0.000000000000000,H,C,CH,"3",0.001588229630606,0.000000000000000,L,C,CL,"17",0.008999967906770,0.319478077624992,H,C,CH,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"4",0.002117639507475,0.000000000000000,H,C,CH,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Sierra Leone
"MULTIPOLYGON (((-10.8583333597567 8.31666664138031,-10.8583333602473 8.7333333056695,-10.4416666948257 8.73333330628754,-10.4416666950097 8.31666664110898,-10.8583333597567 8.31666664138031)))","657","5",0.002647049382703,0.011806056440784,H,C,CH,"35",0.018529345678921,0.239980010353915,H,C,CH,"15",0.007941148148109,0.226299940482384,H,C,CH,"2",0.001058819753081,0.798953990175322,L,C,CL,"8",0.004235279012325,0.531195131403529,H,C,CH,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"2",0.001058819753081,1.794531932471267,L,D,DL,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea Sierra Leone
"MULTIPOLYGON (((-10.4416666950097 8.31666664110898,-10.4416666948257 8.73333330628754,-10.0250000298938 8.7333333063453,-10.025000030481 8.31666664065896,-10.4416666950097 8.31666664110898)))","658","0",,,,,NANA,"19",0.010058787645962,0.289829599578783,H,C,CH,"5",0.002647049380516,0.448086258269532,H,C,CH,"25",0.013235246902582,0.110303980830356,H,C,CH,"38",0.020117575291925,0.114358367073359,H,C,CH,"5",0.002647049380516,0.000000000000000,H,C,CH,"1",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"3",0.001588229628310,0.000000000000000,L,C,CL,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea Liberia Sierra Leone
"MULTIPOLYGON (((-10.025000030481 8.31666664065896,-10.0250000298938 8.7333333063453,-9.6083333649455 8.73333330609498,-9.60833336469128 8.31666664122559,-10.025000030481 8.31666664065896)))","659","0",,,,,NANA,"1",,,,,NANA,"13",0.006882328381341,0.000000000000000,H,C,CH,"42",0.022235214770487,0.000000000000000,H,C,CH,"37",0.019588165393048,0.110826756746526,H,C,CH,"8",0.004235279003902,0.000000000000000,H,C,CH,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"2",0.001058819750976,0.000000000000000,L,C,CL,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea Liberia
"MULTIPOLYGON (((-9.60833336469128 8.31666664122559,-9.6083333649455 8.73333330609498,-9.19166670043544 8.73333330580147,-9.1916667000517 8.31666664118892,-9.60833336469128 8.31666664122559)))","660","0",,,,,NANA,"0",,,,,NANA,"3",0.001588229631536,0.000000000000000,L,C,CL,"5",0.002647049385894,0.000000000000000,H,C,CH,"3",0.001588229631536,0.000000000000000,L,C,CL,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"2",0.001058819754357,0.000000000000000,L,C,CL,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea Liberia
"MULTIPOLYGON (((-9.1916667000517 8.31666664118892,-9.19166670043544 8.73333330580147,-8.7750000348972 8.73333330569721,-8.77500003509822 8.3166666407831,-9.1916667000517 8.31666664118892)))","661","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"1",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea
"MULTIPOLYGON (((-8.77500003509822 8.3166666407831,-8.7750000348972 8.73333330569721,-8.35833336974655 8.7333333060546,-8.35833337027393 8.31666664122231,-8.77500003509822 8.3166666407831)))","662","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"3",0.001588229629461,0.000000000000000,L,C,CL,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea
"MULTIPOLYGON (((-8.35833337027393 8.31666664122231,-8.35833336974655 8.7333333060546,-7.94166670545357 8.73333330617341,-7.94166670510622 8.31666664083388,-8.35833337027393 8.31666664122231)))","663","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea Cote d'Ivoire
"MULTIPOLYGON (((-7.94166670510622 8.31666664083388,-7.94166670545357 8.73333330617341,-7.52500003959118 8.73333330626218,-7.52500004003831 8.3166666408273,-7.94166670510622 8.31666664083388)))","664","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Guinea Cote d'Ivoire
"MULTIPOLYGON (((-7.52500004003831 8.3166666408273,-7.52500003959118 8.73333330626218,-7.10833337455027 8.73333330564366,-7.10833337456785 8.31666664143721,-7.52500004003831 8.3166666408273)))","665","0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,"0",,,,,NANA,Cote d'Ivoire
